Book ID (Isbn-13),Average Rating,Ratings Count,Text Review Count
9780785265436,3.69,70,8
9781400095285,3.44,1612,100
9780843954524,3.47,20,6
9780843955828,3.44,17,4
9780345442635,3.81,1339,136
73999768442,4.1,291,35
9780446300001,3.37,242,17
9780440187356,3.19,258,14
73999254907,4.29,17,1
9780345418265,4.26,703676,13878
9780679734789,3.67,129,14
9788427030978,4.26,39,7
9780345439734,3.67,753,59
9780553053197,3.94,90,11
9780151730858,4.26,460,73
9781593153571,3.66,4513,515
9780446691901,3.58,1152,76
9780446691925,4.1,2564,64
9781593154417,3.6,1760,190
9780747238911,4.16,2646,68
9780747238904,4.14,5422,163
9780446530682,3.94,2222,80
9780446600705,3.78,1118,46
9782253172284,3.55,3,1
9782253060703,3.99,9,2
9780061126574,4.25,16,1
9780792734758,4.25,48,19
9780060759254,4.25,39,9
9780553455809,4.26,11,1
9780553477481,4.13,17,0
9780553452112,4.01,1,0
9780743500265,4.13,3,0
9780739344248,4.27,15,1
9781570421921,4.05,1,1
9783423129862,4.17,16,2
9781594832284,4.13,112,16
9781423330417,4.02,152,41
9781594839412,3.93,41,9
9781593977795,3.8,79,18
9780679433729,3.44,16,2
9780739303405,3.99,421575,23793
9780525936138,3.97,35,1
9780345441706,3.97,16557,502
9780345441690,3.35,1554,54
9780345432407,3.71,12374,330
9780451160195,3.72,5197,215
9780451217400,4.37,180,17
9780345476722,3.83,3232,222
9781401203573,3.66,168,14
9781401200688,3.55,76,5
9780743444040,3.67,1029,53
9780425198056,3.72,209,35
9780843955934,3.93,673,68
9780743496650,3.77,457,18
9780425213650,3.65,151,29
9780425204016,3.71,196,38
9780743211376,3.45,53587,1330
9780375415807,4.29,107,3
9780345418951,4.02,27,5
9780394479873,3.53,94,10
9782266070072,3.86,16,3
9780300098259,3.69,361,39
9781400044870,4.02,4545,477
9780446699006,3.4,34,3
9780786884407,4.12,1126,50
9780470043608,3.78,1086,89
156384155X, Rawles,342,38
9780674961876,4.18,198,6
9780679750543,4.15,4053,123
9788493464264,3.81,24,3
9780321350312,3.94,599,16
9780735711020,3.74,341,12
9780143037835,4.22,7838,681
9781572704497,4.26,214,49
9781400064892,4.09,5588,942
9780743245920,3.29,115,22
9781400034697,4.03,6952,422
9781400034949,4.03,3205,195
9780316011839,3.59,7948,135
9780316910330,3.52,54400,2271
9780316912129,3.55,16452,412
9780316735162,3.71,17875,204
9780060898656,3.51,1976,297
9780285635944,3.96,131,19
9781932450750,3.74,49,10
9780767906289,4.12,323,37
9781416534426,3.6,2164,139
9780441013678,4.01,37360,799
9780345490094,4.24,5130,163
9780552153577,4.09,9151,269
9780142501559,4.03,163599,4453
9780060875077,3.98,18419,1371
9780531071663,4.03,1315,197
9780752817002,4.14,8359,319
9781586633714,3.65,23,3
9780471377580,3.86,3834,134
9780373192823,3.89,634,32
9780373124183,3.74,224,20
9780373246472,3.95,506,22
9780060561185,3.79,2103,84
9780440416777,3.76,1969,252
9780375813757,3.82,713,110
9781583372920,4.86,5,0
9780786815937,3.72,5977,620
9780786809196,3.64,1615,145
9780767906890,4.05,966,108
9788489746152,3.66,18,1
9781933771137,3.63,925,112
9781593761226,3.3,56,9
9789833346684,4.11,28,6
9780701169695,4.11,57,8
9780099282648,3.92,49307,1637
9781400032815,3.61,65139,2120
9780385517874,3.81,55592,2516
9780976631156,3.39,6015,327
9780099422686,3.7,1557,115
9781400032822,3.59,78280,3745
9781400047833,3.51,8460,415
9780739302866,3.59,57,23
9780224063029,3.57,213,15
9780224064453,3.59,173,15
9782070756278,3.92,14,0
9789879397503,3.59,116,13
9788439711865,3.57,11,1
9780743231510,3.79,9882,338
9781550548181,3.83,807,40
9781553651529,4.34,256,22
9780007117536,3.67,361,32
9780743231534,3.5,8283,202
9780425190449,3.91,13020,316
9780399154300,3.69,16342,1258
9780060539825,4.06,30566,585
9780425190456,3.8,17632,388
9780140157727,3.85,18228,358
9781892391186,3.77,104,19
9780485006070,3.77,62,4
9780060732981,4.24,1666,208
9780060587031,4.03,284,31
9781563893339,4.22,12377,198
9781569719367,3.83,1706,171
9780785110675,4.06,2113,54
9781563892677,3.95,8822,372
9781563891892,3.44,688,40
9781401209339,3.41,693,44
9780785108115,4.06,7602,135
9781401209254,3.79,2046,98
9781563890345,4.08,5447,235
9781401200138,3.75,3907,266
9781401212025,4.27,1363,52
9781563893698,3.98,3714,96
9781563890284,3.79,4294,123
9781563896316,3.97,5165,143
9780785123262,4.23,2952,112
9780312339920,3.48,429,57
9781563894534,3.57,1269,66
9781401204259,4.1,51984,1469
9789872249755,3.97,7,2
9781401209995,4.15,2322,77
9780785113454,3.75,1797,55
9781401200190,4.2,3346,83
9781563897283,4.21,4084,86
9780689869037,3.84,2311,347
9781563894442,4.17,3882,74
9781563896002,4.24,3852,63
9781931882200,3.73,62,7
9781563894893,4.19,4270,67
9780262681353,3.74,609,90
9781563894817,4.34,15496,281
9781563895685,4.41,13360,193
9781563897221,4.41,11372,146
9781563896279,4.39,13331,146
9781563899539,4.47,9963,90
9781401202170,4.51,10308,184
9781563899881,4.44,10331,90
9781563898945,4.32,12633,88
9781400076857,3.75,1791,146
9780141011110,4.11,340,22
9780691120270,4.32,26,2
9780736697507,4.11,19,5
9781932857191,3.84,157,5
9781932857009,3.64,58,3
9780966410075,3.87,1010,34
9780393978674,3.98,33,3
9780060843373,3.73,71,5
9780451529060,3.98,805,75
9780785819110,3.98,78431,1355
9780679731184,3.9,5729,209
9780486434148,3.82,9975,210
9780385423755,4.01,520,30
9780805242256,4.28,77,11
9780618057078,4.25,3473,426
9780744002539,3.96,25,1
9780807050736,3.98,823,37
9780061196676,4.02,173,17
9780521855266,3.97,158,10
9780933121294,4.54,129,6
9780029221303,4.05,151,13
9780842383677,3.86,79,11
9780393327069,3.47,317,41
9780060957605,3.65,226,31
9780812696066,3.63,157,14
9780664229832,3.77,126,23
9781596911048,3.69,617,72
9781888451702,3.72,5298,468
9780385488372,4.17,86,4
9780385488358,4.02,305,27
9780393062243,4.1,9837,552
9780967575605,4.23,54,5
9780340827215,4.28,362,40
9780670032549,3.96,2309,230
9781413900200,3.87,911,42
9780822309321,4.11,247,24
9780765341136,3.79,291,38
9781932664591,3.55,576,73
9780071433716,3.63,580,21
9780842358934,4.42,2663,141
9781416507680,3.76,791,95
9780765316929,3.29,698,104
9780806523798,4.19,456,40
9781857983418,3.91,26767,1075
9781400030064,3.46,1878,142
9788498000832,4.09,63422,2486
9780345253590,4.22,622,33
9781400030125,3.52,1561,97
9781933110455,4.21,454,11
9781844670536,4.01,1002,27
9781845203344,3.89,247,9
9781840460872,3.32,165,25
9780806509020,3.84,4190,147
9780141185491,3.92,1590,140
9780553251616,3.94,932,70
9780872205543,4.08,26252,344
9780743255905,3.39,52,8
9780767907811,3.72,37153,822
9780140276909,3.65,683,66
9780613997638,3.7,0,0
9781886230354,3.76,51,6
9780679764410,3.92,20178,590
9780425183762,3.81,609,82
9780452287143,3.7,29112,651
9780380781362,3.78,299,7
9780373713448,4.11,560,33
9781562802349,3.64,77,6
9780380792047,3.52,58,6
9781591162025,4.36,5862,55
9783453189348,3.81,59,0
9788497936736,3.79,169,9
9782714438133,3.69,11,4
9781400002214,3.81,34,5
9780141007472,3.52,401,43
9788497599177,3.95,204,21
9783548603254,3.4,11,2
9782266130608,3.81,6,0
9782266108270,3.95,7,1
9788401329548,3.95,7,0
9783453868571,3.75,16,1
9780099461265,3.7,61,6
9780373250479,3.68,4756,84
9784091252081,4.26,16,0
9784091252074,4.27,15,0
9784091256447,4.26,11,1
9784091256485,4.29,12,1
9784091252043,4.29,15,0
9784091256423,4.25,13,1
9784091256461,4.28,11,1
9784091255822,4.25,13,0
9784091255877,4.25,14,1
9784091255846,4.3,13,1
9784091252104,4.28,15,0
9784091252012,4.27,41,3
9784091256478,4.28,12,1
9781569311936,3.97,32,1
9781569312100,4.04,27,0
9788484497288,4.08,38,0
9781569310359,4.11,72,4
9781569310199,3.97,131,7
9784091265128,4.06,0,0
9781591162865,4.11,1102,19
9781413901436,3.54,406,31
9780345459848,4.02,11246,148
9780006163831,3.98,174,3
9780553071795,4.15,4544,69
9780553297607,3.99,5020,101
9780345418470,3.98,15389,109
9780553562606,4.08,5460,89
9781421513683,3.83,494,40
9781889963853,3.5,2,0
9780373255597,3.89,17,1
9780316058780,3.64,6754,744
9780316154093,3.84,2646,247
9780316010191,3.88,5653,800
9780425190371,3.78,54261,4232
9780345455918,3.83,11910,965
9780805210552,4.35,20028,381
9780805210644,3.75,17981,522
9780679423034,4.35,445,30
9780816615155,4.17,1287,45
9780393058482,4.46,3132,103
9780517229255,4.3,4420,165
9780553382167,4.3,877,55
9780515130997,3.62,1421,68
9781401211325,3.83,3515,339
9780812551242,3.41,1,0
9780886776176,3.74,35,0
9780812551235,3.72,29,1
9780886776503,3.87,63,2
9780886771386,3.98,159,6
9780886774677,3.99,68,1
9781400040353,4.22,532,23
9781400040360,4.21,637,24
9780767914222,4.14,48,3
9781559360807,3.84,885,32
9780374528553,4.43,189,14
9780060976118,3.61,379,33
9780312423131,3.72,2155,191
9780060975098,3.82,742,49
9781405153607,4.04,1178,48
9780099453833,4.25,1836,245
9781405153584,4.17,244,11
9780060977085,3.87,543,45
9780385722162,3.97,515,76
9780099284468,3.77,710,54
9780029227961,3.77,293,17
9780679776215,3.62,815,58
9781400075485,3.32,412,36
9780618506910,3.39,23,4
9780099285823,3.96,71,5
9780375701153,3.39,1071,49
9780099461876,3.7,545,16
9780571212002,3.58,46,3
9780571200436,3.73,384,25
9780006861355,4.1,3209,41
9780795000379,3.97,75,5
9780520071773,3.54,228,10
9780520072381,3.95,93,3
9780224011877,4.02,19,1
9780099428633,3.85,110,12
9780151001361,3.85,3532,153
9782253033134,4.12,745,49
9788497824613,3.36,36,2
9781585420827,3.82,228,12
9781556591600,4.04,2180,224
9781570915062,3.78,4,1
9781578050499,4.1,679,53
9780330351744,3.13,1411,182
9780142002834,3.81,7966,960
9780395924853,3.13,10,2
9780618127337,3.41,4308,542
9780312286217,3.72,152,16
9780060525125,3.83,27424,1038
9780060874308,4.17,11056,366
9780060851989,3.69,60787,1693
9780060525118,3.74,75856,2408
9780060880125,3.55,19363,876
9780060847180,3.67,9517,219
9780060725143,4.17,30471,671
9780060085445,3.7,12470,441
9780375828461,3.49,3089,281
9780375832994,3.84,59799,3373
9780439890281,3.63,223,23
9780375836572,3.93,14625,1190
9780439087308,4.11,1435,65
9780439736466,3.76,41,0
9780505524744,3.62,534,33
9780743496148,3.62,651,34
9780505523976,3.57,244,27
9780425215388,3.89,2368,162
9780505525093,3.7,410,20
9780425213919,3.59,901,73
9780505525758,3.67,385,16
9780515142211,3.64,4811,585
9781931520119,3.8,679,69
9780192893222,4.07,359,18
9780192854179,4.06,24,4
9780751333329,4.14,518,45
9780472064847,4.4,5,0
9780198284543,5,1,0
9780393978513,3.85,789,51
9780140247749,3.85,331,32
9780060789565,3.85,53,11
9780764537158,3.4,5,2
9780439774383,3.93,3099,241
9780060590154,3.87,432,44
9780805069495,3.89,445,40
9780807840894,4.04,22,2
9780750937252,4.07,38,8
9781904148456,3.82,12,0
9780312274924,3.79,15191,838
9780971500761,4.61,186,11
9780971500747,4.51,461,29
9780964326194,4.38,752,37
9780299178000,3.5,26,1
9780791056646,3.58,18,2
9780812416114,3.68,479,57
9780689835612,4.15,434,28
9780689849251,3.53,154,26
9780345461612,3.81,1045,26
9780345461278,3.68,722,65
9780345418685,3.87,1366,33
9780727852663,3.4,2,0
9780380793471,4.2,3208,306
9780743518369,4.23,58,10
9780375424434,3.86,7101,540
9780679779179,4.01,13499,812
9780679779155,3.76,10270,877
9780312155612,3.56,828,46
9780140276619,4.01,763,70
9780375725357,3.91,7957,535
9780802142405,3.98,11297,853
9781573229715,3.74,2141,303
9783426612781,4.09,38,1
9780786930678,4.12,424,20
9781932796780,4.12,35536,401
9780441012596,3.54,170,11
9780743498098,3.57,646,35
9781400032389,4.02,543,50
9781583332054,3.69,424,53
9780613046886,3.63,35,5
9780791063378,4.35,14,2
9780143039600,3.92,2055,172
9780307335852,3.25,3565,451
9781421507668,4.44,266,8
9781421508382,4.59,7655,129
9780131445963,3.99,128,4
9780764584657,3.84,285,27
9780471265184,3.89,113,10
9780131871656,3.88,159,8
9780471409762,4.04,5247,234
9780500251218,4.24,1598,46
9780446607254,4,1747,192
9780316341516,4,35634,1552
9780375714627,4.33,1994,37
9780195153828,4.11,1107,33
9780517588376,4.12,249,44
9781857880786,3.7,582,43
9780805413991,4.02,39,6
9780446691864,4.02,1827,116
9780684849300,4.19,95,13
9780439050135,3.96,1132,181
9780762412631,5,2,1
9780226182001,4.2,416,30
9780836282894,3.87,82,9
9780836279290,4.26,40,6
9780452287679,3.86,7469,201
9780452285217,3.81,25235,723
9780743251006,3.37,56,11
9780553470949,3.89,18,0
9780440504702,3.82,359,35
9780618083619,4.14,8140,32
9780618391134,4.64,45,0
9780618894642,3.97,2681,225
9780345458568,3.93,1130,42
9780618391028,4.51,40,2
9780395606490,4.01,2572,41
9780618391011,4.46,31,2
9780007149124,4.08,3242,162
9780898708257,4.05,467,31
9780007149117,3.87,8775,413
9780007137435,4.25,51,3
9780261102255,3.97,97,10
9781403969736,3.62,16,2
9780618422531,4.02,2067,17
9782266102711,3.54,89,2
9780261103306,4.27,559,55
9781421505077,4.14,863,33
9781569319628,4.15,29058,309
9781421505060,4.1,752,13
9781421505053,4.08,782,13
9781591161295,4.13,1392,39
9781591164845,4.05,92,3
9780380815593,3.77,1859,231
9781421502793,4.36,257,11
9781421501420,4.3,245,6
9781591168690,4.27,250,3
9781591163190,4.22,300,5
9781591164227,4.19,291,4
9781591168041,4.28,252,4
9781591166177,4.19,272,4
9781569312063,3.88,69,1
9781591163527,4.59,1956,38
9781591163541,4.62,1776,33
9781591164128,4.61,1904,28
9781591163558,4.61,1716,79
9782723433921,4.59,29,2
9782723433914,4.56,32,3
9780897330596,3.81,416,34
9781401210823,4.65,15640,512
9781563892271,4.24,171841,3781
9780801870569,4.29,3574,198
9781585672790,4.24,155,5
9781841581224,4.24,844,41
9780306805622,4.21,531,40
9780312321192,3.85,24522,4032
9780843947250,3.94,17,1
9780451530370,4.18,102,16
9780393048858,4.47,222,12
9780393924657,4.01,97,10
9780393090024,4.35,2633,105
9781593080037,4.33,6988,173
9780312862176,4.25,1991,65
9780812509663,3.88,49,6
9780812509670,4.18,31,5
9780246136671,4.12,2,0
9780143036975,3.95,4560,85
9780140281910,3.95,37,1
9781850522317,4.48,293,9
9780851708713,4.27,510,14
9780812966299,3.8,34623,1168
9780698117976,4.09,117,24
9780756611774,3.91,50,19
9781880216620,4.13,145,31
9780393306958,4.17,143,28
9780399532979,3.93,47,13
9780387222523,4.05,2,1
798499100096,3.6,8,1
9780843954111,3.62,386,34
9780843951776,3.36,971,101
9780843954104,3.45,229,23
9780843945805,3.75,409,32
9780843947663,3.49,385,29
9781881475712,3.79,99,12
9780843951424,3.76,1034,78
9780843944396,3.36,583,71
9780393324143,3.97,8132,589
9781582344720,3.81,429,71
9780026995016,4.13,6,2
9780307350435,3.75,19205,711
9780517405093,3.98,35045,1116
9780307350503,3.85,1444,80
9781400034710,3.97,69912,2789
9780307350510,3.74,3303,116
9781400043330,3.68,11939,389
9780307350367,3.9,21,1
9780060882860,3.85,12336,492
9780307350275,4.07,52,7
9788467204360,3.91,54,1
9780307350404,3.78,2095,121
9788501011206,3.78,43,2
9780140422153,4.24,7738,48
9780486281223,4.24,7163,245
9780300100303,4.06,79,10
9780385074070,4.38,183869,1226
9780785814535,4.38,1864,110
9780694524198,4.39,289,64
9780440322276,4.02,412,37
9780517082454,4.17,198,11
9780816041619,4.33,8,0
9780140234442,4.13,804,21
9780802133311,3.6,2977,124
9780802133304,3.67,2541,70
9780802137784,3.98,490,20
9780802133298,3.35,5892,204
9780142003169,3.83,47105,1052
9780330300162,3.59,9811,279
9780312278465,3.77,3893,196
9781889307152,4.26,1290,17
9781584350101,4.36,124,5
9780140094541,3.7,1055,47
9780393057249,4.09,533,45
9780851708706,4.03,75,5
9782020336468,4.09,59077,857
9780393315639,3.86,8726,267
9780413728609,3.51,227,5
9782020416405,3.55,12,2
9780393318685,3.73,21997,643
9780767920094,3.83,8655,1203
9781400034222,3.54,200,19
9780553122756,3.7,326,27
9780930588793,4.32,19,6
9780312925741,4.17,105,6
9788483101612,3.81,4382,235
9780307336132,4.02,1373,90
9781564741578,0,0,0
9781569755662,4,46,0
9780439507233,3.78,1436,55
9780439507226,3.72,1858,135
9780970312532,3.75,16,2
9780439651394,4.11,2041,82
9780439847773,3.99,3306,263
9780439651370,4.13,2499,151
9780439651363,4.05,4598,371
9780590427692,4.05,797,46
9780590255226,4.06,919,13
9780590441742,4.01,1160,42
9780613589451,3.85,12,2
9780613674836,3.78,0,0
9780439294843,3.71,12,2
9780590419277,3.55,522,47
9780613584661,3.9,3,0
9780439401395,3.85,3561,230
9780340425671,3.73,56,8
9780399242137,4.22,2506,48
9780803494664,4.24,20,1
9780590396431,4.15,21070,286
9781416903444,4.21,44061,661
9781579124571,3.93,36003,121
9780060931407,3.76,16000,1219
9780140289206,4.29,330,26
9781585360727,4,27,4
9780375839375,4.19,965,39
9780803724624,3.97,179,17
9781416933960,3.79,54,11
9780446403382,3.79,3618,223
9780521618755,3.8,1549,36
9780060739423,3.71,33557,1280
9780141005348,3.82,67,9
9780763628321,4.15,3408,113
9780763626150,4.08,4554,151
9780763623432,4.07,93,13
9780763628000,4.08,3884,132
9780763619312,4.04,8405,309
9780763620875,4.03,6077,254
9781416909057,4.01,5305,166
9780689870408,4.02,625,30
9780064410939,4.17,1300470,14739
9780061127762,4.17,227,18
9780060882617,4.17,220,21
9780060882815,4.13,64,9
9781887953795,3.68,44,0
9780385339698,3.98,249884,1691
9780440418412,4.02,1551,111
9780440409717,4.13,366,23
9780553175264,3.47,4,1
9780553155716,3.47,18,2
9780451527745,4.07,381097,6041
9780689847431,4.33,21875,111
9781593080150,4.07,2791,273
9780763620493,4.02,65,5
9780141439761,4.07,3409,228
9780763608040,4.02,226,27
9780345362391,3.97,824,55
9780446613446,4.08,45274,1619
9780778321712,3.71,8284,628
9780765345516,3.87,7919,163
9781569473337,3.77,644,116
9781574231007,3.83,18,1
9781845882426,4.06,911,40
9780786160440,3.85,38,4
9780440495048,3.59,258,53
9780440229087,3.8,17160,1782
9780340854334,3.61,42,3
9780679600121,4.17,728,122
9780449300022,4.3,4917,352
9780375403170,4.17,8004,474
9780679866688,4.28,554,52
9780439250726,4.04,235,36
9780786851522,3.69,2566,254
9780813510996,3.55,180,14
9780689837180,3.96,6894,501
9780060000141,3.99,1110,71
9780152046996,3.79,3695,384
9780439178822,3.96,1072,20
9780439178785,3.96,975,26
9780439353687,3.88,595,11
9781417629756,4.05,460,17
9780439872478,3.96,120,5
9780439872461,3.89,223,36
9781417629763,3.97,23,0
9780064408677,4.08,63915,1825
9780590920681,3.98,364091,8754
9781401210502,3.26,66,9
9781585100354,3.94,238,29
9780791077641,4.41,4687,19
9781854597687,4.02,38,4
9781854598318,4.02,17,1
9780439994347,4.26,341,22
9780440228899,4.02,55747,1374
9780380718122,3.73,162,21
9780375755200,4.17,4107,246
9781557280244,4.2,542,43
9780312929640,4.09,354,8
9780786015412,3.72,183,18
9780439968089,4.27,43090,800
9780307283795,4.27,74,20
9781421502953,3.75,134,0
9780812532630,3.54,9326,125
9780764222375,4.33,194,15
9780805081244,3.48,4002,473
9781400078004,3.97,2126,123
9780060973339,3.91,331,23
9780674990333,3.96,111,11
9781400064663,3.6,37411,3719
9780821776056,3.9,2949,146
9780743284882,3.85,14639,667
9780743406567,3.8,12448,526
9780811853194,4.11,114,12
9780345362537,4.02,456,61
9780060779689,3.81,103,14
9781590170380,3.73,69,9
9780393060119,4.7,1338,81
9780393319798,4.35,5325,150
9780393060256,3.99,2194,121
9780393310160,4.36,6025,139
9780393321074,4.38,2375,95
9780671639617,2.5,4,1
9780571202805,4.1,264,13
9781557830418,3.52,11,0
9780679726487,4.44,1212,18
9780312311452,4.08,70,9
9780679726470,4.38,3172,40
9781560252757,3.6,2835,209
9781560255215,3.62,95,3
9780451528643,4.08,33489,453
9781402714603,3.91,1507,105
9780143039563,3.91,667590,6783
9780441542154,4,162,4
9780743527293,3.77,80,6
9780738546780,3,2,1
9780738528526,4.4,4,1
9780738544922,4.44,9,1
9780738519388,2.67,3,0
9780811200073,4.3,7792,176
9780674022874,4.3,267,4
9780486270920,4.35,569,24
9781843910176,3.93,751,17
9780486447780,3.73,217,27
9780714833651,3.96,639,14
9782038717006,3.77,217,15
9780743280549,3.77,3,1
9780915145690,4.23,708,57
9780062511119,4.23,171,14
9780674992405,4.34,110,7
9780064400824,3.82,464,49
9781897784310,3.93,100,3
9780543899408,3.7,4,0
9781581821291,3.7,12,1
9780140367386,4,425,27
9781590171257,4.39,3485,260
9780140258691,4.2,116,9
9780140447552,4.17,8625,321
9781564147912,3.83,443,29
9780192751164,4.05,43,4
9780312990688,3.84,5942,150
9781400047864,3.64,2260,151
9781573442213,4.11,382,26
9780007158522,4.35,969,75
9780375836046,3.94,3983,513
9780375702976,4.04,273,37
9780064402453,3.77,3314,95
9780064403870,3.54,662,29
9780060645892,3.95,5645,603
9780670037704,3.42,4094,497
9780142003800,3.85,10333,879
9780143037439,3.82,1193,95
9780140131673,3.64,2098,113
9780142001417,3.86,1253,108
9780140299946,3.96,605,44
9780140299939,4.01,3270,218
9780670826902,3.94,34,3
9780140119503,3.94,1038,69
9780684806372,0,0,0
9780140077810,3.94,1065,52
9782246442615,3.64,0,0
9780440208143,3.82,16434,639
9780878053575,4.05,3,1
9781595140326,3.58,10390,820
9780689865404,3.77,151825,6730
9780060519568,3.89,17135,675
9780689865398,3.85,211060,8890
9780060519599,3.85,14798,718
9780689865381,3.86,516152,20708
9781568581491,3.51,444,56
9780330397964,3.19,1048,83
9780375803482,3.5,1712,116
9780805080506,4.08,30401,723
9780805080483,3.99,64278,2525
9780805080520,4.25,48088,954
9780805080513,4.14,34770,840
9780141310688,3.92,4222,180
9780805080490,4.13,53962,1200
9780805080537,3.93,3637,157
9780805072716,4.22,83,4
9780525467779,4.24,89,7
9780142301449,3.88,571,10
9782742731107,3.99,8,1
9780060787219,3.76,16324,1145
9780385603102,4.1,97710,7357
9780345464972,4.18,3192,357
9781594482229,3.82,12002,741
9780740748479,4.82,32213,930
9780836204384,4.63,49122,368
9780836221367,4.76,23875,303
9780836217698,4.72,15365,290
9780836217353,4.69,20308,244
9780751515572,4.63,303,12
9780740721359,4.71,3613,85
9780441008933,3.74,2192,206
9780441013302,3.21,22,2
9780553105575,4.14,89,7
9781903809501,4.09,5911,257
9780385240895,4.03,1933,115
9780618131709,3.73,1775,86
9781564780614,3.81,212,15
9780671797867,3.79,797,39
9782253000044,4.2,229,19
9780486420424,4.13,28,3
9780671877668,4.06,3217,29
9780345462008,3.92,8100,185
9781597379519,4.1,118,20
9780140345803,3.85,3423,447
9780140374384,3.87,269,43
9780810954793,3.5,570,88
9780141306391,3.83,846,90
9780141304311,3.68,484,40
9780140345827,3.72,230,7
9780142400869,3.64,355,31
9780810987906,3.68,1683,247
9780765352392,3.65,548,84
9780525409816,3.6,5,2
9780525364108,3.62,8,0
9780525461319,3.62,86,5
9780340850626,3.88,2115,197
9780099432449,4.24,2256,71
9780747556404,4.02,256,13
9781567923223,4.29,307,42
9780452275720,3.83,3178,229
9780812976151,3.8,8266,831
9780517100783,4.29,17,3
9780374299194,3.4,4760,532
9780140282689,3.89,540,47
9780141182865,3.89,1561,169
9788496333604,3.89,70,6
9780060988647,2.82,13152,904
9780618181889,3.64,433,56
9780064410724,3.52,111,11
9781401308209,4.18,49109,290
9780060882624,3.8,2209,88
9781845130497,4.02,1583,115
9780553152647,4.14,60,7
9780141311494,4.14,252,21
9780553152890,4.09,7,3
9780435122218,4.09,20,1
9780224064699,4.09,107,9
9782013218948,4.09,7,0
9780230008908,3.6,168,16
9780140316889,4.28,266,16
9780691019406,4.2,1807,44
9780143037576,4,14185,559
9780691020266,4.23,4731,96
9780140445770,4.17,6405,127
9781596060241,3.67,1442,180
9780553580488,3.9,1681,199
9780553270259,3.52,3542,303
9780553562941,3.51,1240,122
9780553580518,3.69,7331,753
9780553562965,3.92,9419,1110
9780809013845,3.88,19,0
9780674618763,3.62,71,4
9781590170168,3.75,72,12
9780060572006,3.78,5413,499
9780060931803,3.82,10452,539
9780312423377,3.92,1398,95
9780060598617,3.79,1209,106
9780060838591,3.87,15680,1074
9780340637876,3.81,91,13
9781904920113,4.19,200,7
9780807842591,3.97,210,25
9780762404780,4.05,29,2
9780823006571,4.12,3686,24
9780961462093,4.45,113,7
9780571161157,4.31,106,7
9788466619455,4.19,207,5
9780439793957,3.98,123,13
9780439896184,3.75,104,6
9780439184731,3.92,227,17
9780439114288,3.83,162,11
9780439309318,3.92,101,9
9780439080941,3.81,327,22
9780064401487,4.16,48919,1089
9780064401517,4.16,13359,236
9780064401494,4.24,14745,203
9780060248123,4.46,922,86
9780553573305,3.9,8963,153
9780747553717,3.74,46,0
9780312421977,3.85,2506,264
9780786000234,3.84,196,16
9782879290935,3.77,68,5
9780747553564,3.49,762,56
9780060974992,4.25,15923,666
9780452284166,3.81,3090,195
9780452278158,3.85,900,61
9781563892257,4.44,63599,1518
9781563892264,4.24,84421,1201
9781563890352,4.54,50951,1038
9781563890932,4.43,43065,876
9781563891700,4.47,36629,675
9781563892875,4.52,37038,767
9781563891069,4.45,40736,776
9780394746166,4.28,2061,194
9780590100564,3.74,98,29
9780393315110,4.16,664,23
9781410402363,3.61,187,41
9780898599596,4.26,139,12
9781840680737,3.96,1,0
9780671027636,3.55,10655,414
9781401300463,3.18,245,30
9781569317143,4.32,12618,774
9781591160335,4.33,7275,286
9781591160489,4.27,6790,337
9780670037865,3.64,2612,286
9780451220721,3.6,2628,273
9780451411396,3.94,3861,140
9780451219442,3.5,1158,118
9780451411617,3.96,3542,154
9780451410894,4.04,6046,174
9780451410818,3.99,14812,461
9780451410382,3.93,2884,97
9781891830433,4.05,86159,5727
9780452281455,3.71,23970,570
9780802150615,3.89,7081,543
9780714530482,3.86,44,1
9781843540786,3.69,282,25
9780800871864,4.08,17485,2100
9780811213202,3.92,1567,182
9780804833370,3.79,47,4
9781593075293,4.2,421,14
9780811213462,3.96,1689,157
9780374480134,3.87,1538,184
9780486437552,3.82,2762,71
9780023513206,3.65,451,17
9780061318313,3.86,71,6
9780872200562,3.76,1088,52
9780192801975,3.86,1141,122
9780521348881,3.87,2882,48
9780844222592,4,4,2
9783551552716,4.3,16,1
9780064406031,3.45,66,10
9780064404419,3.75,206,47
9780064403368,3.61,437,31
9780064404891,3.67,1845,128
9780816730308,3.83,39,6
9780064435185,3.93,355,44
9780786931378,4.03,17274,113
9780765348753,3.97,7525,376
9780471741206,3.82,200,12
9780812971897,4.12,16918,1107
9781400096466,4.08,1646,66
9780743435383,4.18,9721,239
9780439266017,3.82,1334,47
9780155063334,3.58,356,25
9781595820716,3.82,348,31
9780374528539,3.96,1380,250
9780345436832,3.58,11519,981
9781572244252,4.05,1506,86
9780399532719,4.22,1223,65
9780007157150,3.93,58756,2528
9780385338325,3.51,4160,241
9780439375900,4.05,195,37
9780810958388,4.05,226,24
9780399528439,4.22,148,9
9781598163186,3.92,88,2
9781400078370,3.92,18671,1894
9782268042619,3.81,104,9
9783442309177,3.92,6,2
9780375839566,3.49,117,19
9780375835315,3.71,65091,2971
9780060884055,3.32,164,6
9780312360115,3.7,2208,116
9780060989156,4.16,28405,1794
9782207249109,3.89,78,3
9781417499731,4.35,26,3
9780753811467,3.6,3704,136
9780753819920,3.92,12162,709
9780374530716,3.92,4399,515
